State/Zip,2000 Population
TX78355,7626
TX78357,2952
TX78358,1176
TX78359,2370
TX78361,5274
TX78362,10223
TX78363,29917
TX78364,218
TX78368,10224
TX78369,503
TX78370,4850
TX78371,399
TX78372,4661
TX78373,3457
TX78374,15550
TX78375,3565
TX78376,85
TX78377,3925
TX78379,1384
TX78380,23353
TX78382,18226
TX78383,3075
TX78384,10689
TX78385,278
TX78387,9858
TX78389,1887
TX78390,6487
TX78391,331
TX78393,2535
TX783HH,0
TX783XX,822
TX78401,4631
TX78402,455
TX78404,17133
TX78405,17344
TX78406,1767
TX78407,3984
TX78408,10889
TX78409,2777
TX78410,23633
TX78411,27806
TX78412,34018
TX78413,34572
TX78414,15499
TX78415,38414
TX78416,16335
TX78417,3043
TX78418,26529
TX784HH,0
TX78501,58416
TX78503,17438
TX78504,32807
TX78516,25680
TX78520,48601
TX78521,84485
TX78526,26395
TX78537,30837
TX78538,7447
TX78539,87523
TX78543,7955
TX78545,78
TX78547,1287
TX78548,1616
TX78549,1009
TX78550,51087
TX78552,29965
TX78557,7768
TX78558,2324
TX78559,9151
TX78560,3866
TX78562,2069
TX78563,565
TX78565,484
TX78566,12274
TX78569,5274
TX78570,29339
TX78572,114124
TX78575,3729
TX78576,3329
TX78577,47591
TX78578,9952
TX78579,3205
TX78580,13921
TX78582,33406
TX78583,5034
TX78584,17030
TX78586,45717
TX78588,180
TX78589,28954
TX78592,1666
TX78593,4292
TX78594,582
TX78595,5235
TX78596,51320
TX78597,2836
TX78598,415
TX785HH,0
TX785XX,111
TX78602,18229
TX78605,3558
TX78606,4165
TX78607,198
TX78608,279
TX78609,2175
TX78610,13233
TX78611,10832
TX78612,9063
TX78613,34250
TX78614,444
TX78615,1131
TX78616,4369
TX78617,15227
TX78618,225
TX78619,1585
TX78620,9689
TX78621,16299
TX78622,382
TX78623,310
TX78624,18151
TX78626,19630
TX78628,25859
TX78629,11255
TX78631,1836
TX78632,634
TX78634,3912
TX78635,96
TX78636,3317
TX78638,1646
TX78639,5602
TX78640,16001
TX78641,19224
TX78642,6061
TX78643,5903
TX78644,15368
TX78645,7635
TX78648,7358
TX78650,1050
TX78652,3358
TX78653,4715
TX78654,18027
TX78655,2310
TX78656,2133
TX78657,1113
TX78658,102
TX78659,2623
TX78660,34428
TX78661,314
TX78662,2078
TX78663,351
TX78664,46097
TX78666,51452
TX78669,5527
TX78670,50
TX78671,589
TX78672,1060
TX78675,168
TX78676,9164
TX78681,31958
TX786HH,0
TX78701,3855
TX78702,22534
TX78703,19585
TX78704,43249
TX78705,26825
TX78717,8148
TX78719,1765
TX78721,10124
TX78722,6365
TX78723,30110
TX78724,15428
TX78725,1836
TX78726,6480
TX78727,22212
TX78728,17298
TX78729,24561
TX78730,4885
TX78731,24059
TX78732,3629
TX78733,8716
TX78734,12925
TX78735,9671
TX78736,6897
TX78737,7100
TX78738,2840
TX78739,8643
TX78741,40661
TX78742,625
TX78744,33706
TX78745,53044
TX78746,26023
TX78747,5079
TX78748,25361
TX78749,28497
TX78750,23476
TX78751,14005
TX78752,18030
TX78753,44210
TX78754,5422
TX78756,7128
TX78757,21415
TX78758,42820
TX78759,40547
TX787HH,0
TX78801,21837
TX78827,1475
TX78828,389
TX78829,1395
TX78830,759
TX78832,3289
TX78833,1572
TX78834,7602
TX78836,136
TX78837,439
TX78838,224
TX78839,8628
TX78840,44233
TX78850,1095
TX78851,85
TX78852,46103
TX78860,259
TX78861,11635
TX78870,806
TX78872,1694
TX78873,1429
TX78877,813
TX78879,186
TX78880,1682
TX78881,2183
TX78883,261
TX78884,1190
TX78885,203
TX78886,526
TX788HH,0
TX788XX,635
TX78932,498
TX78933,766
TX78934,7111
TX78935,578
TX78938,336
TX78940,1855
TX78941,2363
TX78942,8370
TX78943,318
TX78944,697
TX78945,10041
TX78946,1024
TX78947,3990
TX78948,969
TX78949,529
TX78950,1559
TX78953,679
TX78954,854
TX78956,5055
TX78957,8451
TX78959,1530
TX78960,122
TX78962,3964
TX78963,541
TX789HH,0
TX79001,287
TX79002,80
TX79003,187
TX79005,1528
TX79007,15808
TX79009,2134
TX79010,798
TX79011,300
TX79012,465
TX79013,2746
TX79014,3266
TX79015,16527
TX79018,504
TX79019,1917
TX79021,174
TX79022,9920
TX79024,349
TX79025,138
TX79027,5337
TX79029,15062
TX79031,1308
TX79032,153
TX79033,106
TX79034,577
TX79035,5192
TX79036,5440
TX79039,857
TX79040,1953
TX79041,3368
TX79042,1196
TX79043,1698
TX79044,591
TX79045,18365
TX79046,580
TX79052,1474
TX79053,178
TX79054,679
TX79056,46
TX79057,1207
TX79059,724
TX79061,310
TX79062,257
TX79063,795
TX79064,2905
TX79065,20808
TX79068,3317
TX79070,8640
TX79072,28684
TX79078,424
TX79079,2796
TX79080,766
TX79081,3497
TX79082,237
TX79083,2648
TX79084,2386
TX79086,2125
TX79087,733
TX79088,6223
TX79091,143
TX79092,1176
TX79093,76
TX79095,2815
TX79096,1940
TX79097,1265
TX79098,472
TX790HH,0
TX790XX,869
TX79101,2998
TX79102,9520
TX79103,9966
TX79104,7516
TX79106,27887
TX79107,36444
TX79108,11876
TX79109,46005
TX79110,17946
TX79111,1739
TX79118,12638
TX79119,4066
TX79121,6332
TX79124,5034
TX791HH,0
TX791XX,30
TX79201,7682
TX79220,193
TX79223,35
TX79225,1122
TX79226,3214
TX79227,1707
TX79229,435
TX79230,182
TX79231,79
TX79232,42
TX79233,171
TX79234,178
TX79235,4639
TX79236,224
TX79237,571
TX79239,269
TX79240,101
TX79241,2994
TX79243,102
TX79244,857
TX79245,2648
TX79247,94
TX79248,1825
TX79250,1653
TX79251,72
TX79252,3651
TX79255,577
TX79256,349
TX79257,1186
TX79259,60
TX79261,615
TX792HH,0
TX792XX,308
TX79311,3558
TX79312,930
TX79313,1782
TX79314,121
TX79316,11401
TX79320,92
TX79322,2241
TX79323,5777
TX79324,86
TX79325,2303
TX79326,42
TX79329,3091
TX79330,60
TX79331,14272
TX79336,16604
TX79339,7339
TX79342,450
TX79343,1933
TX79344,182
TX79345,1013
TX79346,2753
TX79347,6515
TX79350,565
TX79351,1595
TX79353,24
TX79355,1943
TX79356,4896
TX79357,2808
TX79358,1318
TX79359,2975
TX79360,10582
TX79363,4795
TX79364,8170
TX79366,1459
TX79367,736
TX79369,109
TX79370,2173
TX79371,1180
TX79372,1457
TX79373,3661
TX79376,126
TX79377,367
TX79378,223
TX79379,598
TX79380,176
TX79381,811
TX79382,4718
TX79383,394
TX793HH,0
TX793XX,827
TX79401,10936
TX79403,15265
TX79404,10230
TX79405,3154
TX79406,4470
TX79407,17262
TX79410,9687
TX79411,5307
TX79412,15034
TX79413,20533
TX79414,16737
TX79415,16241
TX79416,23690
TX79423,23992
TX79424,27093
TX79501,3643
TX79502,1490
TX79503,284
TX79504,2944
TX79505,324
TX79506,832
TX79508,1118
TX79510,7599
TX79511,1402
TX79512,8510
TX79517,183
TX79518,143
TX79519,46
TX79520,2590
TX79521,3848
TX79525,2985
TX79526,2384
TX79527,271
TX79528,604
TX79529,1456
TX79530,520
TX79532,954
TX79533,427
TX79534,220
TX79535,181
TX79536,4999
TX79537,94
TX79538,230
TX79539,259
TX79540,116
TX79541,701
TX79543,1230
TX79544,628
TX79545,1805
TX79546,2164
TX79547,818
TX79548,193
TX79549,13690
TX79553,4031
TX79556,13557
TX79560,185
TX79561,650
TX79562,2448
TX79563,1161
TX79565,251
TX79566,343
TX79567,3857
TX795HH,0
TX795XX,140
TX79601,24269
TX79602,19257
TX79603,23812
TX79605,32643
TX79606,18107
TX79607,4969
TX796XX,19
TX79701,24981
TX79703,18582
TX79705,28552
TX79706,15773
TX79707,26304
TX79713,624
TX79714,12985
TX79718,782
TX79719,473
TX79720,32200
TX79730,319
TX79731,3812
TX79733,226
TX79734,1941
TX79735,14109
TX79738,238
TX79739,1020
TX79740,38
TX79741,281
TX79742,496
TX79743,506
TX79744,1496
TX79745,6153
TX79748,247
TX79749,249
TX79752,2200
TX79754,58
TX79755,245
TX79756,8835
TX79758,1798
TX79759,20
TX79761,28592
TX79762,36008
TX79763,32178
TX79764,17389
TX79765,4501
TX79766,2260
TX79772,11704
TX79776,41
TX79777,503
TX79778,895
TX79780,366
TX79781,341
TX79782,3594
TX79783,179
TX79785,101
TX79788,441
TX79789,959
TX797HH,0
TX797XX,965
TX79821,6465
TX79830,7163
TX79831,300
TX79834,206
TX79835,10745
TX79836,5658
TX79837,596
TX79838,8408
TX79839,1846
TX79842,483
TX79843,2670
TX79845,4496
TX79846,138
TX79847,44
TX79848,908
TX79849,10939
TX79851,655
TX79852,621
TX79853,3094
TX79854,250
TX79855,2847
TX798XX,574
TX79901,14012
TX79902,22941
TX79903,19262
TX79904,33248
TX79905,28680
TX79906,7090
TX79907,55127
TX79908,1384
TX79912,64791
TX79915,42133
TX79922,
TX79924,57046
TX79925,41008
TX79927,53573
TX79930,28305
TX79932,16606
TX79934,10081
TX79935,19452
TX79936,92089
TX79938,18628
TX799XX,11
TX884XX,4
UT84001,775
UT84002,110
UT84003,30441
UT84004,7576
UT84006,726
UT84007,512
UT84010,43685
UT84013,901
UT84014,14578
UT84015,44931
UT84017,3132
UT84018,134
UT84020,25660
UT84021,2723
UT84022,2187
UT84023,231
UT84024,73
UT84025,12270
UT84026,1152
UT84027,335
UT84028,501
UT84029,6686
UT84031,193
UT84032,11500
UT84033,931
UT84034,128
UT84035,727
UT84036,3887
UT84037,25370
UT84038,317
UT84039,698
UT84040,23178
UT84041,37134
UT84042,8367
UT84043,23586
UT84044,22823
UT84046,690
UT84047,28337
UT84049,2899
UT84050,6995
UT84051,266
UT84052,1225
UT84053,609
UT84054,8751
UT84055,564
UT84056,4785
UT84057,35449
UT84058,28251
UT84060,7308
UT84061,535
UT84062,27106
UT84063,500
UT84064,764
UT84065,33277
UT84066,8693
UT84067,34657
UT84069,472
UT84070,23134
UT84071,521
UT84072,341
UT84073,256
UT84074,28843
UT84075,10405
UT84076,372
UT84078,19591
UT84080,291
UT84082,707
UT84083,1604
UT84084,44151
UT84085,526
UT84086,369
UT84087,9901
UT84088,39042
UT84092,30219
UT84093,25324
UT84094,28234
UT84095,29815
UT84097,20844
UT84098,13324
UT840HH,0
UT840XX,104
UT84101,3262
UT84102,17424
UT84103,21657
UT84104,22526
UT84105,22363
UT84106,32945
UT84107,30769
UT84108,21239
UT84109,24029
UT84111,10667
UT84112,1648
UT84113,0
UT84115,24380
UT84116,31780
UT84117,23972
UT84118,64537
UT84119,47800
UT84120,44979
UT84121,42954
UT84123,36943
UT84124,21147
UT84128,20620
UT84180,0
UT841HH,0
UT841XX,0
UT84301,484
UT84302,20976
UT84304,43
UT84305,730
UT84306,215
UT84307,1248
UT84309,549
UT84310,3126
UT84311,697
UT84312,3509
UT84313,121
UT84314,1188
UT84315,6290
UT84316,208
UT84317,2148
UT84318,2715
UT84319,6753
UT84320,2475
UT84321,38114
UT84324,805
UT84325,1252
UT84326,1092
UT84327,847
UT84328,1234
UT84329,270
UT84330,385
UT84331,312
UT84332,4536
UT84333,2031
UT84334,145
UT84335,8364
UT84336,380
UT84337,8945
UT84338,490
UT84339,4479
UT84340,2308
UT84341,16236
UT843HH,0
UT843XX,0
UT84401,28014
UT84403,34976
UT84404,45136
UT84405,25301
UT84414,20891
UT844HH,0
UT84501,12682
UT84510,922
UT84511,4444
UT84512,1196
UT84513,1880
UT84516,343
UT84518,647
UT84520,1398
UT84521,897
UT84522,355
UT84523,1690
UT84525,1160
UT84526,3909
UT84528,2742
UT84529,195
UT84530,140
UT84531,661
UT84532,8506
UT84533,134
UT84534,1844
UT84535,2689
UT84536,
UT84537,1318
UT84539,408
UT84540,92
UT84542,1830
UT845HH,0
UT84601,27299
UT84604,48492
UT84606,28979
UT84620,930
UT84621,203
UT84622,1155
UT84623,178
UT84624,5679
UT84626,288
UT84627,4724
UT84628,793
UT84629,2143
UT84630,239
UT84631,3523
UT84632,1045
UT84633,959
UT84634,2536
UT84635,864
UT84636,444
UT84637,84
UT84638,225
UT84639,812
UT84640,148
UT84642,3567
UT84643,569
UT84645,1417
UT84646,1561
UT84647,3349
UT84648,4947
UT84649,801
UT84650,90
UT84651,17735
UT84652,915
UT84653,5451
UT84654,2732
UT84655,6310
UT84656,308
UT84657,493
UT84660,23187
UT84662,1235
UT84663,21436
UT84664,5800
UT84667,319
UT846HH,0
UT846XX,283
UT84701,7558
UT84710,168
UT84711,479
UT84712,132
UT84713,3531
UT84714,844
UT84715,373
UT84716,380
UT84717,41
UT84718,164
UT84719,121
UT84720,29204
UT84722,489
UT84723,535
UT84724,802
UT84725,1472
UT84726,971
UT84728,201
UT84729,358
UT84730,478
UT84731,167
UT84732,67
UT84733,253
UT84734,250
UT84735,177
UT84736,217
UT84737,12473
UT84738,4325
UT84739,485
UT84740,100
UT84741,4777
UT84743,202
UT84744,294
UT84745,3396
UT84747,943
UT84749,217
UT84750,467
UT84751,1525
UT84752,815
UT84753,87
UT84754,3519
UT84755,116
UT84757,875
UT84758,533
UT84759,2054
UT84760,652
UT84761,2680
UT84762,94
UT84764,85
UT84765,4473
UT84766,157
UT84770,30596
UT84772,191
UT84773,300
UT84774,349
UT84775,426
UT84776,514
UT84779,626
UT84780,8641
UT84781,75
UT84782,724
UT84783,648
UT84790,20939
UT847HH,0
UT847XX,69
UT86044,
UT860HH,
UT86514,
VT05001,9172
VT05031,98
VT05032,2682
VT05033,2783
VT05034,296
VT05035,749
VT05036,1007
VT05037,397
VT05038,1322
VT05039,1154
VT05040,389
VT05041,188
VT05042,633
VT05043,596
VT05045,1603
VT05046,1192
VT05048,1900
VT05051,544
VT05052,246
VT05053,204
VT05054,196
VT05055,3500
VT05056,315
VT05058,78
VT05059,627
VT05060,4576
VT05061,1552
VT05062,786
VT05065,1192
VT05067,213
VT05068,2906
VT05069,681
VT05070,439
VT05071,456
VT05072,504
VT05073,283
VT05074,166
VT05075,1487
VT05076,549
VT05077,1250
VT05079,629
VT05081,850
VT05083,230
VT05084,126
VT05085,188
VT05086,807
VT05088,777
VT05089,5459
VT05091,3342
VT050HH,0
VT05101,4997
VT05142,760
VT05143,4605
VT05146,619
VT05148,792
VT05149,2668
VT05150,861
VT05151,1315
VT05152,574
VT05153,833
VT05154,365
VT05155,1012
VT05156,8967
VT05158,866
VT05161,630
VT05201,15829
VT05250,3295
VT05251,1920
VT05252,312
VT05253,544
VT05254,227
VT05255,3944
VT05257,2447
VT05260,288
VT05261,2456
VT05262,2571
VT05301,16444
VT05340,688
VT05341,586
VT05342,570
VT05343,893
VT05344,281
VT05345,1704
VT05346,5213
VT05350,809
VT05351,136
VT05352,813
VT05353,998
VT05354,2133
VT05355,704
VT05356,824
VT05358,153
VT05359,418
VT05360,244
VT05361,840
VT05362,337
VT05363,2263
VT053HH,0
VT053XX,5
VT05401,38940
VT05403,15726
VT05404,6561
VT05440,1952
VT05441,469
VT05442,294
VT05443,6360
VT05444,1516
VT05445,3569
VT05446,17236
VT05448,1430
VT05450,4949
VT05452,18490
VT05454,3978
VT05455,1071
VT05456,1279
VT05457,1567
VT05458,1995
VT05459,1952
VT05461,4415
VT05462,1873
VT05463,488
VT05464,2385
VT05465,5327
VT05468,11268
VT05471,684
VT05472,1648
VT05473,1313
VT05474,810
VT05476,3219
VT05477,4628
VT05478,14836
VT05482,6981
VT05483,1479
VT05486,1656
VT05487,1540
VT05488,7210
VT05489,3166
VT05491,6079
VT05492,725
VT05494,1852
VT05495,8350
VT054HH,0
VT05602,12223
VT05640,48
VT05641,17239
VT05647,927
VT05648,451
VT05649,269
VT05650,853
VT05651,1469
VT05652,702
VT05653,450
VT05654,1248
VT05655,2794
VT05656,3306
VT05657,94
VT05658,1408
VT05660,1339
VT05661,5430
VT05663,6156
VT05664,405
VT05666,80
VT05667,2434
VT05669,473
VT05672,4360
VT05673,2327
VT05674,1681
VT05675,964
VT05676,4630
VT05677,1941
VT05678,110
VT05679,2935
VT05680,1989
VT05681,277
VT05682,1178
VT056HH,0
VT05701,22001
VT05730,328
VT05732,645
VT05733,5666
VT05734,1270
VT05735,4250
VT05736,361
VT05737,738
VT05738,1154
VT05739,1248
VT05742,456
VT05743,4474
VT05744,609
VT05746,72
VT05747,274
VT05748,382
VT05750,72
VT05751,1098
VT05753,10096
VT05757,873
VT05758,862
VT05759,1987
VT05760,1161
VT05761,1055
VT05762,427
VT05763,2848
VT05764,3699
VT05765,1917
VT05766,556
VT05767,1171
VT05769,1145
VT05770,1047
VT05772,554
VT05773,2328
VT05774,1063
VT05775,658
VT05776,186
VT05777,3662
VT05778,732
VT057HH,0
VT05819,9220
VT05820,328
VT05821,1458
VT05822,1653
VT05824,724
VT05825,117
VT05826,870
VT05827,328
VT05828,2036
VT05829,1766
VT05830,1518
VT05832,843
VT05833,157
VT05836,1153
VT05837,301
VT05839,735
VT05840,86
VT05841,359
VT05842,404
VT05843,2705
VT05845,1113
VT05846,1293
VT05847,738
VT05851,6306
VT05853,543
VT05855,7898
VT05857,1467
VT05858,380
VT05859,1837
VT05860,2481
VT05866,741
VT05867,888
VT05868,104
VT05871,1545
VT05872,686
VT05873,571
VT05874,524
VT05875,623
VT058HH,0
VT05902,238
VT05903,947
VT05904,416
VT05905,741
VT05906,1101
VT05907,232
VA20105,1311
VA20106,3680
VA20109,29380
VA20110,39186
VA20111,24451
VA20112,19000
VA20115,5546
VA20117,2679
VA20118,201
VA20119,3615
VA20120,34372
VA20121,26043
VA20124,14863
VA20129,215
VA20130,67
VA20132,9245
VA20135,2733
VA20136,8910
VA20137,1665
VA20138,143
VA20139,36
VA20140,35
VA20141,3091
VA20143,932
VA20144,965
VA20147,29767
VA20148,3840
VA20151,17162
VA20152,6595
VA20155,6438
VA20158,2925
VA20164,34325
VA20165,27323
VA20166,4030
VA20169,5702
VA20170,38114
VA20171,33811
VA20175,17125
VA20176,19410
VA20180,4413
VA20181,6310
VA20184,632
VA20186,11138
VA20187,12886
VA20190,14258
VA20191,28881
VA20194,12666
VA20197,1115
VA20198,2112
VA201HH,0
VA22003,53029
VA22015,42938
VA22026,22026
VA22027,1377
VA22030,39431
VA22031,26768
VA22032,28886
VA22033,33043
VA22039,18471
VA22041,26966
VA22042,30505
VA22043,22815
VA22044,13109
VA22046,14252
VA22060,8100
VA22066,16958
VA22079,19607
VA220HH,0
VA22101,28433
VA22102,18607
VA22124,13867
VA22125,131
VA22134,7876
VA22150,22208
VA22151,16587
VA22152,28236
VA22153,33177
VA22172,5967
VA22180,22021
VA22181,14527
VA22182,22983
VA22191,40018
VA22192,48957
VA22193,62132
VA221HH,0
VA22201,25338
VA22202,16389
VA22203,18514
VA22204,49828
VA22205,15864
VA22206,19000
VA22207,29593
VA22209,11622
VA22211,1293
VA22213,2469
VA22301,10224
VA22302,15014
VA22303,14268
VA22304,40763
VA22305,15687
VA22306,28249
VA22307,9505
VA22308,12554
VA22309,29259
VA22310,26082
VA22311,16665
VA22312,28370
VA22314,24921
VA22315,21901
VA223HH,0
VA22401,19279
VA22405,23249
VA22406,11574
VA22407,41472
VA22408,18383
VA22427,3345
VA22432,337
VA22433,105
VA22435,2078
VA22436,560
VA22437,612
VA22438,544
VA22443,7547
VA22448,998
VA22454,1998
VA22460,1944
VA22469,2037
VA22473,5166
VA22476,428
VA22480,863
VA22482,2752
VA22485,15805
VA22488,1490
VA224HH,0
VA224XX,0
VA22503,4496
VA22504,341
VA22507,54
VA22508,7605
VA22509,46
VA22511,1278
VA22514,2152
VA22520,5116
VA22529,107
VA22534,2083
VA22535,467
VA22538,264
VA22539,2315
VA22542,1606
VA22546,10087
VA22548,11
VA22553,25027
VA22554,56759
VA22560,5664
VA22567,1940
VA22572,7275
VA22576,1765
VA22578,2697
VA22579,25
VA22580,4712
VA225HH,0
VA225XX,0
VA22601,24439
VA22602,21246
VA22603,11412
VA22610,1655
VA22611,7601
VA22620,2332
VA22624,2237
VA22625,2896
VA22626,22
VA22627,540
VA22630,25907
VA22637,1655
VA22639,512
VA22640,577
VA22641,163
VA22642,3529
VA22643,110
VA22644,1984
VA22645,2921
VA22646,106
VA22650,1023
VA22652,1143
VA22654,497
VA22655,13417
VA22656,2030
VA22657,7991
VA22660,1492
VA22663,1783
VA22664,7413
VA226HH,0
VA22701,21948
VA22709,806
VA22711,281
VA22712,6884
VA22713,731
VA22714,732
VA22715,1394
VA22716,951
VA22718,666
VA22719,196
VA22720,965
VA22722,59
VA22723,79
VA22724,1914
VA22726,795
VA22727,4507
VA22728,2764
VA22729,78
VA22730,224
VA22731,329
VA22732,273
VA22733,2523
VA22734,2375
VA22735,2184
VA22736,211
VA22737,2458
VA22738,1073
VA22740,1366
VA22741,209
VA22742,1723
VA22743,370
VA22746,378
VA22747,1100
VA22749,321
VA227XX,73
VA22801,33743
VA22802,21572
VA22810,746
VA22811,483
VA22812,8424
VA22815,6856
VA22820,297
VA22821,5543
VA22824,5420
VA22827,11118
VA22830,1500
VA22831,669
VA22832,701
VA22834,1420
VA22835,11557
VA22840,3554
VA22841,2703
VA22842,4563
VA22843,2694
VA22844,3987
VA22845,34
VA22846,894
VA22847,1012
VA22849,4552
VA22850,899
VA22851,5550
VA22853,4003
VA228HH,0
VA228XX,151
VA22901,30753
VA22902,18468
VA22903,37666
VA22911,12074
VA22920,3384
VA22922,2005
VA22923,3501
VA22924,59
VA22931,319
VA22932,5229
VA22935,798
VA22936,4389
VA22937,1269
VA22938,1331
VA22939,3513
VA22940,1134
VA22942,7260
VA22943,547
VA22946,149
VA22947,3668
VA22948,292
VA22949,1245
VA22952,1792
VA22954,112
VA22957,30
VA22958,1637
VA22959,1836
VA22960,9443
VA22963,11164
VA22964,75
VA22967,1977
VA22968,8536
VA22969,1271
VA22971,1903
VA22972,396
VA22973,5284
VA22974,3954
VA22976,318
VA22980,30341
VA22989,213
VA229HH,0
VA229XX,0
VA23001,28
VA23002,9053
VA23004,1056
VA23005,14572
VA23009,4940
VA23011,1011
VA23015,3998
VA23021,344
VA23022,656
VA23023,137
VA23024,6351
VA23025,416
VA23027,1254
VA23030,4711
VA23032,369
VA23035,1396
VA23038,1714
VA23039,950
VA23040,3801
VA23043,1716
VA23045,192
VA23047,1819
VA23050,372
VA23055,1148
VA23056,385
VA23059,15540
VA23060,26899
VA23061,19263
VA23062,2523
VA23063,4612
VA23064,187
VA23065,1518
VA23066,498
VA23068,404
VA23069,3745
VA23070,280
VA23071,1049
VA23072,11863
VA23075,9791
VA23076,564
VA23079,281
VA23083,1802
VA23084,1256
VA23085,457
VA23086,2330
VA23089,4103
VA23091,292
VA23092,692
VA23093,10019
VA230HH,0
VA23102,2769
VA23103,3499
VA23106,944
VA23108,148
VA23109,1924
VA23110,512
VA23111,30764
VA23112,38795
VA23113,30959
VA23115,109
VA23116,22771
VA23117,7211
VA23119,280
VA23120,2769
VA23123,1706
VA23124,2903
VA23125,119
VA23126,554
VA23128,784
VA23129,336
VA23130,126
VA23138,1254
VA23139,21008
VA23140,3385
VA23141,4903
VA23146,2837
VA23148,1583
VA23149,2539
VA23150,11014
VA23153,583
VA23156,1575
VA23161,132
VA23163,193
VA23168,4326
VA23169,1165
VA23175,1868
VA23176,666
VA23177,1055
VA23178,43
VA23180,436
VA23181,4291
VA23184,44
VA23185,37225
VA23186,3307
VA23188,23441
VA23192,5820
VA231HH,0
VA23219,2410
VA23220,29846
VA23221,13645
VA23222,27438
VA23223,43630
VA23224,32072
VA23225,37856
VA23226,18021
VA23227,22726
VA23228,31822
VA23229,31051
VA23230,6872
VA23231,27253
VA23233,50512
VA23234,38100
VA23235,29613
VA23236,23855
VA23237,20321
VA23294,15563
VA23298,0
VA232HH,0
VA23301,1979
VA23302,89
VA23303,539
VA23304,126
VA23306,926
VA23307,999
VA23308,2592
VA23310,5704
VA23314,4401
VA23315,1288
VA23316,148
VA23320,44439
VA23321,30098
VA23322,54622
VA23323,31336
VA23324,22072
VA23325,16617
VA23336,4324
VA23337,434
VA23347,260
VA23350,3643
VA23354,314
VA23356,612
VA23357,532
VA23358,111
VA23359,776
VA23389,229
VA23395,3954
VA233HH,0
VA23401,220
VA23404,100
VA23405,851
VA23407,155
VA23409,176
VA23410,2482
VA23413,1174
VA23415,2082
VA23416,281
VA23417,4100
VA23418,768
VA23420,3004
VA23421,4325
VA23423,419
VA23426,203
VA23427,337
VA23430,15141
VA23432,1040
VA23433,1270
VA23434,40157
VA23435,15089
VA23436,742
VA23437,3965
VA23438,1414
VA23440,693
VA23441,86
VA23442,1268
VA23451,41499
VA23452,61108
VA23454,63196
VA23455,43440
VA23456,75824
VA23457,3785
VA23459,1035
VA23461,843
VA23462,58852
VA23464,71741
VA23480,270
VA23487,5586
VA23488,239
VA234HH,0
VA23502,21342
VA23503,46859
VA23504,23557
VA23505,29621
VA23507,6660
VA23508,17925
VA23509,12774
VA23510,5191
VA23513,29181
VA23517,4055
VA23518,29784
VA23521,3934
VA23523,7454
VA235HH,0
VA23601,25017
VA23602,41289
VA23603,3733
VA23604,5738
VA23605,14286
VA23606,25771
VA23607,26234
VA23608,41696
VA23651,1253
VA23661,14744
VA23662,11566
VA23663,16227
VA23664,10579
VA23665,14600
VA23666,48680
VA23669,42155
VA23690,2577
VA23691,158
VA23692,16661
VA23693,18540
VA23696,3441
VA236HH,0
VA23701,27298
VA23702,11430
VA23703,27625
VA23704,19166
VA23707,14867
VA23708,179
VA237HH,0
VA23801,7269
VA23803,41402
VA23805,17919
VA23821,1580
VA23824,7081
VA23827,1464
VA23828,497
VA23829,2677
VA23830,1224
VA23831,24798
VA23832,25743
VA23833,2084
VA23834,24442
VA23836,8377
VA23837,3820
VA23838,10424
VA23839,966
VA23840,1528
VA23841,3188
VA23842,5528
VA23843,709
VA23844,787
VA23845,295
VA23846,833
VA23847,16090
VA23850,938
VA23851,13397
VA23856,1359
